,episode name,timestamp,link
1570,Ep. 212,How do I know if I’m doing too much? [24:03],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1571,Ep. 212,Who invented the idea to “follow your passion”? [34:11],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1572,Ep. 212,How can an ER doctor manage his schedule? [41:46],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1573,Ep. 212,CALL: How do you know when it’s time to rest? [45:48],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1574,Ep. 212,Nerd Alert: Is the future of computing more local? [49:59],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1575,Ep. 212,Books Cal read in August 2022 [59:31],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1576,Ep. 212,CALL: What watch does Cal use? [1:16:51],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1577,Ep. 212,How do I create a Feedback Council? [1:25:04],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1578,Ep. 212,Did Jordan Peterson and Bret Weinstein get weirder after leaving academia? [1:28:06],https://open.spotify.com/episode/7g5mXKO9M834bsIGeKdAhd
1579,Ep. 213,Deep Dive: The art of “no” [7:06],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1580,Ep. 213,CALL: Anxiety and timeblock planning [27:38],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1581,Ep. 213, How do I choose a hobby to master? [37:01],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1582,Ep. 213,Should I leave my job? [43:31],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1583,Ep. 213,How do I break into a knowledge work? [49:00],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1584,Ep. 213,How do I overcome career anxiety? [53:55],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1585,Ep. 213, CASE STUDY: Closet Office [1:05:10],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1586,Ep. 213,CALL: Thoughts on Monday.com [1:13:38],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1587,Ep. 213,What’s the difference between a quarterly and strategic plan? [1:21:45],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1588,Ep. 213,How do I figure out my values? [1:23:10],https://open.spotify.com/episode/0NLTUzJ3gItssnYZ1b0ImM
1589,Ep. 214,Link to submit questions: bit.ly/3U3sTvoDeep Dive: Quiet Quitting [4:00],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1590,Ep. 214,How can I motivate my kids to have Cal’s work ethic? [24:28],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1591,Ep. 214,What are Cal’s tips for writing better articles? [34:48],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1592,Ep. 214,Are someday/maybe lists worth it? [44:33],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1593,Ep. 214,How can a researcher embrace slow productivity? [48:24],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1594,Ep. 214,Why did Cal switch from Roam to Obsidian note-taking software? [53:47],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1595,Ep. 214, CASE STUDY: A World Without Email got my team through a crisis [57:01],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1596,Ep. 214,How can I concentrate on work with so many bad things happening in the world? [1:09:31],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1597,Ep. 214,What if I don’t enjoy the deep life I designed? [1:20:16],https://open.spotify.com/episode/4VM9I9Na7FzyEZjs1MJt6b
1598,Ep. 215,Link to submit questions: bit.ly/3U3sTvoINTERVIEW with Ryan Holiday [10:00],https://open.spotify.com/episode/0zLTyThHAV9K9sXigeTtaU
1599,Ep. 215,Cal and Jesse talk about Holiday interview [1:13:57],https://open.spotify.com/episode/0zLTyThHAV9K9sXigeTtaU
1600,Ep. 216,Link to submit questions: bit.ly/3U3sTvoInteresting Mail Bag [7:10],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1601,Ep. 216,Does walking help or hurt my work? [25:01],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1602,Ep. 216,How do I tame the flow of work from outside teams? [29:10],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1603,Ep. 216,Do performers need an active social media presence? [33:12],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1604,Ep. 216,CALL: Should Robert keep on a writing role? [35:18],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1605,Ep. 216,CALL: Should Robert be worried about his full-time job discovering his side job? [39:18],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1606,Ep. 216,Are newsletters the new blogs? [44:34],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1607,Ep. 216,How can I prevent my law clients from interrupting me so much? [53:33],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1608,Ep. 216,Is Cal’s prediction about the rise of virtual screens a ‘hellscape’? [56:22],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1609,Ep. 216,CASE STUDY: What should I put on my new website? [1:10:46],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1610,Ep. 216,How do I complete things on time? [1:18:04],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1611,Ep. 216,How do I take notes on a complicated project? [1:19:56],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1612,Ep. 216,How can I buckle down and finish my novel? [1:22:17],https://open.spotify.com/episode/1tCvyXi5QgqGH8KCFMjWG3
1613,Ep. 217,Link to submit questions: bit.ly/3U3sTvoCAL REACTS: Brandon Sanderson’s Underground Lair [2:49],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1614,Ep. 217,Was it a mistake to drop out of college? [21:49],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1615,Ep. 217,What tools should I use to manage my processes? [28:47],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1616,Ep. 217,CALL: Help with slow productivity [32:12],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1617,Ep. 217,What hobbies will improve my concentration? [37:34],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1618,Ep. 217,CASE STUDY: Building a Deep Life on House Hacking (plus: thoughts on FIRE) [43:22],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1619,Ep. 217,Is Cal using Zettelkasten? [58:06],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1620,Ep. 217,How I schedule work with an unpredictable medical issue? [1:01:38],https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1621,Ep. 217,"Books Cal Read in September, 2022 [1:15:07]",https://open.spotify.com/episode/71t16ZPaMMJRqdkeu53pcA
1622,Ep. 218,Link to submit questions: bit.ly/3U3sTvoDEEP DIVE: Work vs. Meaning [4:48],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1623,Ep. 218,How do I design a life I love? [33:37],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1624,Ep. 218,Is it okay that I use adult coloring books? [47:19],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1625,Ep. 218,Is listening to music a good source of solitude? [49:33],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1626,Ep. 218,How do I enjoy the present while planning for a deeper future? [54:42],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1627,Ep. 218,CALL: Should I take over my dad’s business? [1:03:24],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1628,Ep. 218,How do I stop binge-watching YouTube after work? [1:12:02],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1629,Ep. 218,Does Cal process his WorkingMemory.txt file to empty every day? [1:18:06],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1630,Ep. 218,Does Cal keep a journal? [1:22:09],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1631,Ep. 218,MAILBAG: [1:29:25],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1632,Ep. 218,Holly Black’s enchanted home [1:30:10],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1633,Ep. 218,  enchantedlivingmagazine.com/a-writers-cozy-lair/Bram Stoker’s “method writing” [1:34:17],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1634,Ep. 218,theguardian.com/books/2022/oct/09/cutting-his-teeth-how-bram-stoker-found-his-inner-dracula-in-scotlandA new deep life bucket [1:35:56],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1635,Ep. 218,The deep life of a professional stone skipper [1:37:23],https://open.spotify.com/episode/0tK45Rjgr6Qap75SQUjV1q
1636,Ep. 219,Link to submit questions: bit.ly/3U3sTvoDEEP DIVE: The Deep Reset [8:58],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1637,Ep. 219,Should I use Seinfeld’s “Don’t Break the Chain” method? [37:48],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1638,Ep. 219,Does Cal have a separate task board and weekly plan for his personal life? [42:07],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1639,Ep. 219,How do I track my metrics over the long term? [47:18],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1640,Ep. 219,Are Facebook and Instagram doomed? [52:25],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1641,Ep. 219,CALL: Children and video games [58:47],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1642,Ep. 219,When do I add a task to my list versus straight into my weekly plan? [1:07:50],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1643,Ep. 219,CASE STUDY: Implementing Deep Work advice [1:13:18],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1644,Ep. 219,MAILBAG: [1:19:40],https://open.spotify.com/episode/0YfNeVh8MKL178HtjrzeOo
1645,Listen to This,"Here’s a special preview of the new season of The Happiness Lab, a podcast from Pushkin Industries. You might think you know what it takes to lead a happier life… more money, a better job, or Instagram-worthy vacations. You’re dead wrong. Yale professor Dr. Laurie Santos has studied the science of happiness and found that many of us do the exact opposite of what will truly make our lives better. She’ll take you through the latest scientific research and share some surprising and inspiring stories that will change the way you think about happiness. Hear more from The Happiness Lab at: podcasts.pushkin.fm/thls5?sid=questions ]",https://open.spotify.com/episode/32OZsVjgMgBLON6Yjxp0DU
1646,Ep. 220,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: The Two Types of Ambition [4:36],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1647,Ep. 220,LIVE CALL: Escaping the “Second Control Tap” [28:10],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1648,Ep. 220,Can journaling make me a better writer? [53:26],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1649,Ep. 220,What’s an example of a keystone habit for building community? [56:03],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1650,Ep. 220,Can Cal give an example of a quarterly plan? [1:00:00],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1651,Ep. 220,How does Cal choose what books to read? [1:06:16],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1652,Ep. 220,What’s is Cal’s philosophy on caffeine? [1:15:12],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1653,Ep. 220,How can a teenager prepare to live deeply? [1:20:59],https://open.spotify.com/episode/20p6XTeFWjUQwcYOHIiVld
1654,Ep. 221,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: The 20% Paradox [4:54],https://open.spotify.com/episode/5lVGwm32RxcZ6BRfHrCnqP
1655,Ep. 221,INTERVIEW with Yael Schonbrun [18:59],https://open.spotify.com/episode/5lVGwm32RxcZ6BRfHrCnqP
1656,Ep. 221,Cal and Jesse talk about Schonbrun interview [1:13:18],https://open.spotify.com/episode/5lVGwm32RxcZ6BRfHrCnqP
1657,Ep. 221,MAILBAG: [1:24:00],https://open.spotify.com/episode/5lVGwm32RxcZ6BRfHrCnqP
1658,Ep. 222,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: Did Caveman Use To-Do Lists? [1:28],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1659,Ep. 222,Article Link: bit.ly/3NYRbnFLIVE CALL: Debating a master’s program [27:59],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1660,Ep. 222,How do I practice the “journalistic” mode of scheduling deep work? [37:32],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1661,Ep. 222,How do I determine when something I’m working on is good enough? [44:20],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1662,Ep. 222,Should I take two months off work to write in a cabin? [49:14],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1663,Ep. 222,Is answering email quickly really a good marker of talent? [53:45],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1664,Ep. 222,Is there a tutorial for Cal’s planning system? [1:00:04],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1665,Ep. 222,When is the new version of the Time Block Planner coming? [1:01:34],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1666,Ep. 222,CASE STUDY: A Freelancer Crafts a Deep Life [1:04:18],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1667,Ep. 222,CAL REACTS: New Insights on Kids and Phones [1:16:33],https://open.spotify.com/episode/0EZUYPK8dDmcqQPS0r0EHy
1668,Ep. 223,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: Could This Meeting Have Been An Email? [5:48],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1669,Ep. 223,bit.ly/3EDcuZ0Questions for special guest host David Sax:Is the Light Phone worth the money? [28:38],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1670,Ep. 223,How do I get started seeking higher quality leisure? [38:43],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1671,Ep. 223,How do I become a successful freelance writer? [49:01],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1672,Ep. 223,How do I make technical writing compelling?  [1:08:03],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1673,Ep. 223,How do I kick my podcast habit while trying to work? [1:15:06],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1674,Ep. 223,Do weekly plans have to cover exactly one week? [1:18:44],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1675,Ep. 223,Should I join the Overemployed Underground? [1:26:36],https://open.spotify.com/episode/2s26FYquPLecLlqm0iz15v
1676,Ep. 224,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: A World Without Twitter? [7:28],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1677,Ep. 224,bit.ly/3hQ9Wh4LIVE CALLER: Starting a new company alone [34:28],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1678,Ep. 224,How do I (carefully) convince my employer to embrace Deep Work? [51:48],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1679,Ep. 224,I just quit my job. How do I reset my life? [1:03:36],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1680,Ep. 224,How do I deal with having too much freedom in my job? [1:10:09],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1681,Ep. 224,CALL: Which tool should I bring when I only have room for one? [1:17:53],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1682,Ep. 224,Who does Cal personally admire? [1:23:43],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1683,Ep. 224,THREE INTERESTING THINGS:A novel solution to cell phones in schools [1:41:57],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1684,Ep. 224,bit.ly/3i2olHdThe age of social media ending. Welcome to my party! [1:47:19],https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1685,Ep. 224,"bit.ly/3gosVitEat, pray, herd [1:50:26]",https://open.spotify.com/episode/7sq4z0oCKLL4JCSkkwccHM
1686,Ep. 225,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: Did Alan Turing Invent The Computer? [5:25],https://open.spotify.com/episode/2dP99SMVOny92Mk63QdVVv
1687,Ep. 225,INTERVIEW: Thriller writer J.T. Ellison  [25:23],https://open.spotify.com/episode/2dP99SMVOny92Mk63QdVVv
1688,Ep. 226,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoCALL: How do I balance different productivity systems? [5:24],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1689,Ep. 226,How do I deal with a sudden increase in my work responsibilities? [12:29],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1690,Ep. 226,How use the “waiting for” column on my task board when crafting a weekly plan? [18:39],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1691,Ep. 226,If I adopt a natural pace to my work will I lose the race to success? [30:57],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1692,Ep. 226,Should I quit my job to pursue a new business idea? [45:04],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1693,Ep. 226,How do I handle a short period of having too much work? [50:20],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1694,Ep. 226,I’ve lost my will to work. What do I do? [56:28],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1695,Ep. 226,Does Cal get annoyed when people incorrectly cite his ideas? [1:02:56],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1696,Ep. 226,Books I Read in November 2022 [1:11:39],https://open.spotify.com/episode/6i32mIvDI1McKj3FKd2DIx
1697,Ep. 227,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: Should I Manage Time or Stress? [2:50],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1698,Ep. 227,-  How do I switch from a push to pull model of task management? [27:05],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1699,Ep. 227,Where should I live? [40:13],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1700,Ep. 227,Is “rare and valuable” the same as “impressive”? [49:01],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1701,Ep. 227,CALL: Integrating Deep Work to create a Deep Life [54:43],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1702,Ep. 227,How do I reconcile my lifestyle vision with my husbands very different vision? [58:09],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1703,Ep. 227,How does Cal structure his values document? [1:04:12],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1704,Ep. 227,"THREE INTERESTING THINGS: Twitter, Attention, and Democracy [1:14:28]",https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1705,Ep. 227,(nytimes.com/2022/12/11/opinion/what-twitter-can-learn-from-quakers.html)Research: Walking Helps Thinking [1:22:10],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1706,Ep. 227,(apa.org/pubs/journals/releases/xlm-a0036577.pdf )Novelist Ian Rankin’s Slow Productivity [1:23:47],https://open.spotify.com/episode/4pQuG0oy52avgYF3f4SOb9
1707,Ep. 228,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoDEEP DIVE: A World Without Busyness? [4:51],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1708,Ep. 228,In an era of Quiet Quitting is it easier to become a star? [22:09],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1709,Ep. 228,How do I resist my job’s demand for out-of-hours work? [29:52],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1710,Ep. 228,Should new writers use social media to get feedback? [35:31],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1711,Ep. 228,Should I use social media to promote my filmmaking website? [46:11],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1712,Ep. 228,Am I too busy find new ideas? [53:54],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1713,Ep. 228,THREE INTERESTING THINGS:On Teenage Luddites [1:03:07],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1714,Ep. 228,calnewport.com/blog/2022/12/16/on-teenage-luddites/Deep Work in Stocism [1:07:48],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1715,Ep. 228,Finding the Deep Life in the Mountains [1:09:09],https://open.spotify.com/episode/5zRNe2sEny7TEJZWTLV302
1716,Ep. 229,Get your questions answered by Cal! Here’s the link: bit.ly/3U3sTvoHow do I find time to study for a better job? [5:14],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1717,Ep. 229,How do I find rare and valuable skills to develop? [8:37],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1718,Ep. 229,How do I develop discipline if I have an easy job? [12:33],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1719,Ep. 229,CASE STUDY: A graduate student with 5 kids takes control of his life [30:06],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1720,Ep. 229,Should I work or spend all my time with my son? [35:50],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1721,Ep. 229,How do I manage a strategic plan with lots of unpredictable projects? [42:54],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1722,Ep. 229,How does role-based communication work? [46:09],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1723,Ep. 229,How do I plan projects with unpredictable time demands? [50:58],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1724,Ep. 229,Should I move my family across the country to accept my dream job? [52:56],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1725,Ep. 229,How do you make time for Quality time with your wife with such a busy schedule? [58:43],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1726,Ep. 229,Does Cal write reports on the books he reads? [1:01:18],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1727,Ep. 229,Does slow productivity apply only to knowledge workers? [1:07:17],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1728,Ep. 229,Why do my side hustles fail? [1:10:35],https://open.spotify.com/episode/0IOUIYl5UNCWXPptaMFgY7
1729,Ep. 230,DEEP DIVE: How well are you living? [11:14],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1730,Ep. 230,How do you track deep life habits? [28:07],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1731,Ep. 230,How do I become more social? (Bonus: How does Cal avoid being killed by Jocko?) [34:15],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1732,Ep. 230,How do I distill essential ideas from complex topics? [46:13],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1733,Ep. 230,How does Cal research his articles? [53:49],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1734,Ep. 230,Should I get a Deep Life tattoo? [59:41],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1735,Ep. 230,THREE INTERESTING THINGS:Guillermo Del Toro Bought a Second House to Boost his Creativity [1:13:33],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1736,Ep. 230,kpcc.org/show/the-frame/2016-07-22/bleak-house-a-tour-inside-guillermo-del-toros-creative-man-caveKary Mullis’s Nobel-Winning Moment of Insight [1:19:56],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1737,Ep. 230,nobelprize.org/prizes/chemistry/1993/mullis/lecture/Charles Dickens Wrote “A Christmas Carol” on Foot [1:22:38],https://open.spotify.com/episode/1DBNXQ1a3VbBpPs9qYHVQH
1738,Ep. 231,DEEP DIVE:  Work Cycles [6:57],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1739,Ep. 231,Should I leave my relaxing job to make more money? [33:54],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1740,Ep. 231,Is there a need for deep work retreats? [45:59],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1741,Ep. 231,How do I find time to work deeply when I’m busy? [53:07],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1742,Ep. 231,Case Study: On Walking and Remote Work [57:25],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1743,Ep. 231,Can Cal explain more about the “celebration” bucket? [1:02:09],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1744,Ep. 231,SOMETHING INTERESTING:Deep work cafe [1:10:28],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1745,Ep. 231,cbsnews.com/news/manuscript-cafe-in-tokyo-serves-an-antidote-to-writers-block/Gloria Mark’s new book [1:12:50],https://open.spotify.com/episode/1wpEN30qrzyI9h4nDKSHVW
1746,Ep. 232,Today’s Deep Question: Why are lumberjacks happier than lawyers? [3:06],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1747,Ep. 232,Should I leave a good job to gain more autonomy? [32:34],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1748,Ep. 232,Should I quit my trainer job? [38:31],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1749,Ep. 232,What does Cal’s workday look like? [45:52],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1750,Ep. 232,How can I create a career without skills? [54:48],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1751,Ep. 232,CASE STUDY: The Slow Lawyer [58:38],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1752,Ep. 232,Books Cal Read in December [1:05:33],https://open.spotify.com/episode/1ZwfQjU9vdMYp6rONi0S60
1753,Ep. 233,Today’s Deep Question: How can I free myself from spending all day in my inbox? [8:24],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1754,Ep. 233,Why does Cal suggest having multiple email addresses? [43:27],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1755,Ep. 233,How do I convince my colleagues to actually read process-centric emails? [47:16],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1756,Ep. 233,How do I work with people who enjoy email check-ins? [52:16],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1757,Ep. 233,How do I get key information out of email an into a better system? [57:25],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1758,Ep. 233,How can I focus when my job demands an open door policy? [1:01:11],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1759,Ep. 233,Something Interesting: Alex Haley wrote on a cargo ship [1:12:42],https://open.spotify.com/episode/1942AoJeiKiUkYDRYKSLu5
1760,Ep. 234,Today’s Deep Question: How can we be ambitious without burning out? [8:23],https://open.spotify.com/episode/7y1AXLZR4T447IrnTbKHoY
1761,Ep. 234,How do I create a hit podcast? (Special guest JORDAN HARBINGER) [41:59],https://open.spotify.com/episode/7y1AXLZR4T447IrnTbKHoY
